iid,datadate,tic,cusip,conm,div,divd,anncdate,paydate,recorddate,cshoc,cshtrd,eps,prccd,prchd,prcld,prcod,cik,gind,gsector,gsubind
1,2005-09-23,AAPL,037833100,APPLE INC,,,,,,829829000.0,19942750.0,1.27,53.2,53.5,51.84,52.1,320193.0,452020,45,45202030
1,2005-09-26,AAPL,037833100,APPLE INC,,,,,,829829000.0,19518760.0,1.27,53.84,54.56,53.32,54.03,320193.0,452020,45,45202030
1,2005-09-27,AAPL,037833100,APPLE INC,,,,,,829829000.0,12201960.0,1.27,53.44,54.24,53.43,53.92,320193.0,452020,45,45202030
1,2005-09-28,AAPL,037833100,APPLE INC,,,,,,829829000.0,40193590.0,1.27,51.08,53.11,50.59,53.07,320193.0,452020,45,45202030
1,2005-09-29,AAPL,037833100,APPLE INC,,,,,,829829000.0,22744230.0,1.27,52.34,52.59,50.81,51.195,320193.0,452020,45,45202030
1,2005-09-30,AAPL,037833100,APPLE INC,,,,,,829829000.0,18994590.0,1.27,53.61,53.65,51.88,52.33,320193.0,452020,45,45202030
1,2005-10-03,AAPL,037833100,APPLE INC,,,,,,829829000.0,18123010.0,1.27,54.44,54.54,53.68,54.16,320193.0,452020,45,45202030
1,2005-10-04,AAPL,037833100,APPLE INC,,,,,,829829000.0,19264130.0,1.27,53.75,55.35,53.64,54.95,320193.0,452020,45,45202030
1,2005-10-05,AAPL,037833100,APPLE INC,,,,,,829829000.0,21809440.0,1.27,52.7801,54.36,52.75,54.36,320193.0,452020,45,45202030
1,2005-10-06,AAPL,037833100,APPLE INC,,,,,,829829000.0,27047380.0,1.27,51.7,53.49,50.87,53.2,320193.0,452020,45,45202030
1,2005-10-07,AAPL,037833100,APPLE INC,,,,,,829829000.0,24209110.0,1.27,51.3,51.93,50.55,51.72,320193.0,452020,45,45202030
1,2005-10-10,AAPL,037833100,APPLE INC,,,,,,829829000.0,18121480.0,1.27,50.37,51.91,50.28,51.76,320193.0,452020,45,45202030
1,2005-10-11,AAPL,037833100,APPLE INC,,,,,,829829000.0,43238710.0,1.27,51.59,51.87,50.4,51.28,320193.0,452020,45,45202030
1,2005-10-12,AAPL,037833100,APPLE INC,,,,,,829829000.0,96277750.0,1.7,49.25,50.3,47.87,48.68,320193.0,452020,45,45202030
1,2005-10-13,AAPL,037833100,APPLE INC,,,,,,835019000.0,66578070.0,1.7,53.74,53.95,49.27,49.35,320193.0,452020,45,45202030
1,2005-10-14,AAPL,037833100,APPLE INC,,,,,,835019000.0,36981090.0,1.7,54.0,54.35,52.79,53.9,320193.0,452020,45,45202030
1,2005-10-17,AAPL,037833100,APPLE INC,,,,,,835019000.0,22026770.0,1.7,53.44,54.23,52.68,53.98,320193.0,452020,45,45202030
1,2005-10-18,AAPL,037833100,APPLE INC,,,,,,835019000.0,21765260.0,1.7,52.21,53.95,52.2,53.25,320193.0,452020,45,45202030
1,2005-10-19,AAPL,037833100,APPLE INC,,,,,,835019000.0,36013260.0,1.7,54.94,54.96,51.21,52.07,320193.0,452020,45,45202030
1,2005-10-20,AAPL,037833100,APPLE INC,,,,,,835019000.0,48469330.0,1.7,56.14,56.5,54.35,54.61,320193.0,452020,45,45202030
1,2005-10-21,AAPL,037833100,APPLE INC,,,,,,835019000.0,28368590.0,1.7,55.66,56.98,55.36,56.84,320193.0,452020,45,45202030
1,2005-10-24,AAPL,037833100,APPLE INC,,,,,,835019000.0,21844540.0,1.7,56.79,56.79,55.09,55.25,320193.0,452020,45,45202030
1,2005-10-25,AAPL,037833100,APPLE INC,,,,,,835019000.0,16651100.0,1.7,56.1,56.85,55.69,56.4,320193.0,452020,45,45202030
1,2005-10-26,AAPL,037833100,APPLE INC,,,,,,835019000.0,22596210.0,1.7,57.03,57.56,55.92,56.28,320193.0,452020,45,45202030
1,2005-10-27,AAPL,037833100,APPLE INC,,,,,,835019000.0,14716310.0,1.7,55.41,57.01,55.41,56.99,320193.0,452020,45,45202030
1,2005-10-28,AAPL,037833100,APPLE INC,,,,,,835019000.0,27498500.0,1.7,54.47,56.43,54.17,56.04,320193.0,452020,45,45202030
1,2005-10-31,AAPL,037833100,APPLE INC,,,,,,835019000.0,33727260.0,1.7,57.59,57.98,54.75,55.21,320193.0,452020,45,45202030
1,2005-11-01,AAPL,037833100,APPLE INC,,,,,,835019000.0,26826880.0,1.7,57.5,58.14,56.87,57.24,320193.0,452020,45,45202030
1,2005-11-02,AAPL,037833100,APPLE INC,,,,,,835019000.0,30810760.0,1.7,59.95,60.0,57.6,57.72,320193.0,452020,45,45202030
1,2005-11-03,AAPL,037833100,APPLE INC,,,,,,835019000.0,31585060.0,1.7,61.8499,62.32,60.07,60.07,320193.0,452020,45,45202030
1,2005-11-04,AAPL,037833100,APPLE INC,,,,,,835019000.0,31368910.0,1.7,61.15,61.24,59.62,60.35,320193.0,452020,45,45202030
1,2005-11-07,AAPL,037833100,APPLE INC,,,,,,835019000.0,22769730.0,1.7,60.23,61.67,60.14,60.85,320193.0,452020,45,45202030
1,2005-11-08,AAPL,037833100,APPLE INC,,,,,,835019000.0,16909060.0,1.7,59.9,60.38,59.1,59.95,320193.0,452020,45,45202030
1,2005-11-09,AAPL,037833100,APPLE INC,,,,,,835019000.0,19011480.0,1.7,60.11,61.21,60.0,60.0,320193.0,452020,45,45202030
1,2005-11-10,AAPL,037833100,APPLE INC,,,,,,835019000.0,23851050.0,1.7,61.18,61.2,59.01,60.68,320193.0,452020,45,45202030
1,2005-11-11,AAPL,037833100,APPLE INC,,,,,,835019000.0,15181180.0,1.7,61.54,62.11,61.34,61.54,320193.0,452020,45,45202030
1,2005-11-14,AAPL,037833100,APPLE INC,,,,,,835019000.0,13206790.0,1.7,61.45,61.98,60.91,61.54,320193.0,452020,45,45202030
1,2005-11-15,AAPL,037833100,APPLE INC,,,,,,835019000.0,19306460.0,1.7,62.28,63.08,61.46,61.6,320193.0,452020,45,45202030
1,2005-11-16,AAPL,037833100,APPLE INC,,,,,,835019000.0,27945710.0,1.7,64.95,65.06,63.09,63.15,320193.0,452020,45,45202030
1,2005-11-17,AAPL,037833100,APPLE INC,,,,,,835019000.0,24144940.0,1.7,64.52,65.88,64.25,65.6,320193.0,452020,45,45202030
1,2005-11-18,AAPL,037833100,APPLE INC,,,,,,835019000.0,18740830.0,1.7,64.56,65.43,64.37,65.31,320193.0,452020,45,45202030
1,2005-11-21,AAPL,037833100,APPLE INC,,,,,,835019000.0,18259620.0,1.7,64.96,65.19,63.72,64.68,320193.0,452020,45,45202030
1,2005-11-22,AAPL,037833100,APPLE INC,,,,,,835019000.0,19294760.0,1.7,66.52,66.76,64.52,64.89,320193.0,452020,45,45202030
1,2005-11-23,AAPL,037833100,APPLE INC,,,,,,835019000.0,17348430.0,1.7,67.11,67.98,66.69,66.9,320193.0,452020,45,45202030
1,2005-11-25,AAPL,037833100,APPLE INC,,,,,,835019000.0,14107580.0,1.7,69.34,69.54,67.5,67.75,320193.0,452020,45,45202030
1,2005-11-28,AAPL,037833100,APPLE INC,,,,,,835019000.0,36357230.0,1.7,69.66,71.07,69.07,70.82,320193.0,452020,45,45202030
1,2005-11-29,AAPL,037833100,APPLE INC,,,,,,835019000.0,31812650.0,1.7,68.1,70.3,67.35,69.97,320193.0,452020,45,45202030
1,2005-11-30,AAPL,037833100,APPLE INC,,,,,,835019000.0,21212750.0,1.7,67.82,68.85,67.52,68.43,320193.0,452020,45,45202030
1,2005-12-01,AAPL,037833100,APPLE INC,,,,,,835019000.0,29031860.0,1.7,71.6001,71.73,68.81,69.93,320193.0,452020,45,45202030
1,2005-12-02,AAPL,037833100,APPLE INC,,,,,,842768000.0,31980320.0,1.65,72.63,72.74,70.7,72.27,320193.0,452020,45,45202030
1,2005-12-05,AAPL,037833100,APPLE INC,,,,,,842768000.0,20875140.0,1.65,71.82,72.53,71.49,71.87,320193.0,452020,45,45202030
1,2005-12-06,AAPL,037833100,APPLE INC,,,,,,842768000.0,30524170.0,1.65,74.05,74.83,73.35,73.93,320193.0,452020,45,45202030
1,2005-12-07,AAPL,037833100,APPLE INC,,,,,,842768000.0,24163580.0,1.65,73.95,74.46,73.12,74.23,320193.0,452020,45,45202030
1,2005-12-08,AAPL,037833100,APPLE INC,,,,,,842768000.0,28105820.0,1.65,74.08,74.17,72.6,73.22,320193.0,452020,45,45202030
1,2005-12-09,AAPL,037833100,APPLE INC,,,,,,842768000.0,19825800.0,1.65,74.3305,74.59,73.35,74.27,320193.0,452020,45,45202030
1,2005-12-12,AAPL,037833100,APPLE INC,,,,,,842768000.0,18747760.0,1.65,74.91,75.35,74.56,74.87,320193.0,452020,45,45202030
1,2005-12-13,AAPL,037833100,APPLE INC,,,,,,842768000.0,17624210.0,1.65,74.98,75.46,74.21,74.9,320193.0,452020,45,45202030
1,2005-12-14,AAPL,037833100,APPLE INC,,,,,,842768000.0,51811240.0,1.65,72.01,73.3,70.27,72.61,320193.0,452020,45,45202030
1,2005-12-15,AAPL,037833100,APPLE INC,,,,,,842768000.0,20028040.0,1.65,72.18,72.8601,71.35,72.73,320193.0,452020,45,45202030
1,2005-12-16,AAPL,037833100,APPLE INC,,,,,,842768000.0,23806370.0,1.65,71.11,72.3,71.06,72.14,320193.0,452020,45,45202030
1,2005-12-19,AAPL,037833100,APPLE INC,,,,,,842768000.0,18909530.0,1.65,71.38,72.6,71.04,71.09,320193.0,452020,45,45202030
1,2005-12-20,AAPL,037833100,APPLE INC,,,,,,842768000.0,17110980.0,1.65,72.11,72.38,71.12,71.625,320193.0,452020,45,45202030
1,2005-12-21,AAPL,037833100,APPLE INC,,,,,,842768000.0,16869920.0,1.65,73.5,73.61,72.54,72.6,320193.0,452020,45,45202030
1,2005-12-22,AAPL,037833100,APPLE INC,,,,,,842768000.0,13235430.0,1.65,74.02,74.49,73.6,73.98,320193.0,452020,45,45202030
1,2005-12-23,AAPL,037833100,APPLE INC,,,,,,842768000.0,8203620.0,1.65,73.35,74.26,73.3,74.2,320193.0,452020,45,45202030
1,2005-12-27,AAPL,037833100,APPLE INC,,,,,,842768000.0,21079230.0,1.65,74.23,75.18,73.95,74.0,320193.0,452020,45,45202030
1,2005-12-28,AAPL,037833100,APPLE INC,,,,,,842768000.0,14204510.0,1.65,73.57,74.76,73.32,74.47,320193.0,452020,45,45202030
1,2005-12-29,AAPL,037833100,APPLE INC,,,,,,842768000.0,17500260.0,1.65,71.45,73.82,71.42,73.78,320193.0,452020,45,45202030
1,2005-12-30,AAPL,037833100,APPLE INC,,,,,,842768000.0,22297860.0,1.65,71.89,72.43,70.34,70.78,320193.0,452020,45,45202030
1,2006-01-03,AAPL,037833100,APPLE INC,,,,,,842768000.0,28712830.0,1.65,74.75,74.75,72.25,72.38,320193.0,452020,45,45202030
1,2006-01-04,AAPL,037833100,APPLE INC,,,,,,842768000.0,22110430.0,1.65,74.97,75.98,74.5,74.96,320193.0,452020,45,45202030
1,2006-01-05,AAPL,037833100,APPLE INC,,,,,,842768000.0,15996480.0,1.65,74.38,74.9,73.75,74.83,320193.0,452020,45,45202030
1,2006-01-06,AAPL,037833100,APPLE INC,,,,,,842768000.0,25152850.0,1.65,76.3,76.7,74.55,75.25,320193.0,452020,45,45202030
1,2006-01-09,AAPL,037833100,APPLE INC,,,,,,842768000.0,24102980.0,1.65,76.05,77.2,75.74,76.88,320193.0,452020,45,45202030
1,2006-01-10,AAPL,037833100,APPLE INC,,,,,,842768000.0,81403030.0,1.65,80.86,81.89,75.83,76.21,320193.0,452020,45,45202030
1,2006-01-11,AAPL,037833100,APPLE INC,,,,,,842768000.0,53298320.0,1.65,83.9,84.8,82.59,83.92,320193.0,452020,45,45202030
1,2006-01-12,AAPL,037833100,APPLE INC,,,,,,842768000.0,45704610.0,1.65,84.291,86.4,83.62,84.98,320193.0,452020,45,45202030
1,2006-01-13,AAPL,037833100,APPLE INC,,,,,,842768000.0,27699170.0,1.65,85.5899,86.01,84.6,84.8,320193.0,452020,45,45202030
1,2006-01-17,AAPL,037833100,APPLE INC,,,,,,842768000.0,29793720.0,1.65,84.7101,86.38,83.87,85.6,320193.0,452020,45,45202030
1,2006-01-18,AAPL,037833100,APPLE INC,,,,,,842768000.0,43325640.0,1.65,82.4901,84.05,81.85,83.08,320193.0,452020,45,45202030
1,2006-01-19,AAPL,037833100,APPLE INC,,,,,,845617000.0,60555560.0,1.98,79.035,81.66,78.74,81.18,320193.0,452020,45,45202030
1,2006-01-20,AAPL,037833100,APPLE INC,,,,,,845617000.0,40615730.0,1.98,76.089,80.04,75.83,79.25,320193.0,452020,45,45202030
1,2006-01-23,AAPL,037833100,APPLE INC,,,,,,845617000.0,37844560.0,1.98,77.67,79.56,75.9999,76.14,320193.0,452020,45,45202030
1,2006-01-24,AAPL,037833100,APPLE INC,,,,,,845617000.0,40718480.0,1.98,76.04,79.42,75.77,78.83,320193.0,452020,45,45202030
1,2006-01-25,AAPL,037833100,APPLE INC,,,,,,845617000.0,45553690.0,1.98,74.2,77.5,73.25,77.39,320193.0,452020,45,45202030
1,2006-01-26,AAPL,037833100,APPLE INC,,,,,,845617000.0,42129720.0,1.98,72.33,75.43,71.93,74.35,320193.0,452020,45,45202030
1,2006-01-27,AAPL,037833100,APPLE INC,,,,,,845617000.0,34054840.0,1.98,72.03,73.6,71.1,72.95,320193.0,452020,45,45202030
1,2006-01-30,AAPL,037833100,APPLE INC,,,,,,845617000.0,49724350.0,1.98,75.0,76.6,70.87,71.17,320193.0,452020,45,45202030
1,2006-01-31,AAPL,037833100,APPLE INC,,,,,,845617000.0,32579890.0,1.98,75.51,76.34,73.75,75.5,320193.0,452020,45,45202030
1,2006-02-01,AAPL,037833100,APPLE INC,,,,,,845617000.0,18612410.0,1.98,75.42,76.46,74.64,74.95,320193.0,452020,45,45202030
1,2006-02-02,AAPL,037833100,APPLE INC,,,,,,845617000.0,25240960.0,1.98,72.1,75.36,72.05,75.1,320193.0,452020,45,45202030
1,2006-02-03,AAPL,037833100,APPLE INC,,,,,,845617000.0,24717400.0,1.98,71.847,72.79,71.04,72.24,320193.0,452020,45,45202030
1,2006-02-06,AAPL,037833100,APPLE INC,,,,,,848612000.0,58985970.0,1.96,67.3,72.51,66.74,71.95,320193.0,452020,45,45202030
1,2006-02-07,AAPL,037833100,APPLE INC,,,,,,848612000.0,49547570.0,1.96,67.6,69.48,66.68,68.22,320193.0,452020,45,45202030
1,2006-02-08,AAPL,037833100,APPLE INC,,,,,,848612000.0,34034800.0,1.96,68.81,69.08,66.0,68.49,320193.0,452020,45,45202030
1,2006-02-09,AAPL,037833100,APPLE INC,,,,,,848612000.0,41038610.0,1.96,64.95,69.23,64.53,69.09,320193.0,452020,45,45202030
1,2006-02-10,AAPL,037833100,APPLE INC,,,,,,848612000.0,62817810.0,1.96,67.31,67.67,62.9,65.29,320193.0,452020,45,45202030
1,2006-02-13,AAPL,037833100,APPLE INC,,,,,,848612000.0,31542200.0,1.96,64.71,66.75,64.64,66.63,320193.0,452020,45,45202030
1,2006-02-14,AAPL,037833100,APPLE INC,,,,,,848612000.0,41456350.0,1.96,67.645,68.1,65.0,65.02,320193.0,452020,45,45202030
1,2006-02-15,AAPL,037833100,APPLE INC,,,,,,848612000.0,40951740.0,1.96,69.22,69.62,66.75,67.16,320193.0,452020,45,45202030
1,2006-02-16,AAPL,037833100,APPLE INC,,,,,,848612000.0,33856850.0,1.96,70.57,71.01,69.48,69.95,320193.0,452020,45,45202030
1,2006-02-17,AAPL,037833100,APPLE INC,,,,,,848612000.0,20568200.0,1.96,70.29,70.89,69.61,70.3,320193.0,452020,45,45202030
1,2006-02-21,AAPL,037833100,APPLE INC,,,,,,848612000.0,27833360.0,1.96,69.08,70.8,68.68,70.44,320193.0,452020,45,45202030
1,2006-02-22,AAPL,037833100,APPLE INC,,,,,,848612000.0,34933710.0,1.96,71.32,71.67,68.0,69.0,320193.0,452020,45,45202030
1,2006-02-23,AAPL,037833100,APPLE INC,,,,,,848612000.0,30591960.0,1.96,71.75,73.0,71.43,71.7,320193.0,452020,45,45202030
1,2006-02-24,AAPL,037833100,APPLE INC,,,,,,848612000.0,19096630.0,1.96,71.46,72.89,71.2,72.08,320193.0,452020,45,45202030
1,2006-02-27,AAPL,037833100,APPLE INC,,,,,,848612000.0,28263450.0,1.96,70.99,72.12,70.65,71.99,320193.0,452020,45,45202030
1,2006-02-28,AAPL,037833100,APPLE INC,,,,,,848612000.0,45200190.0,1.96,68.49,72.4,68.1,71.61,320193.0,452020,45,45202030
1,2006-03-01,AAPL,037833100,APPLE INC,,,,,,848612000.0,27248310.0,1.96,69.1,69.49,68.02,68.84,320193.0,452020,45,45202030
1,2006-03-02,AAPL,037833100,APPLE INC,,,,,,848612000.0,22326950.0,1.96,69.61,69.99,68.67,68.985,320193.0,452020,45,45202030
1,2006-03-03,AAPL,037833100,APPLE INC,,,,,,848612000.0,26326970.0,1.96,67.72,69.91,67.53,69.51,320193.0,452020,45,45202030
1,2006-03-06,AAPL,037833100,APPLE INC,,,,,,848612000.0,32589010.0,1.96,65.48,67.72,64.94,67.69,320193.0,452020,45,45202030
1,2006-03-07,AAPL,037833100,APPLE INC,,,,,,848612000.0,31149730.0,1.96,66.31,66.9,65.08,65.76,320193.0,452020,45,45202030
1,2006-03-08,AAPL,037833100,APPLE INC,,,,,,848612000.0,23290150.0,1.96,65.66,67.2,65.35,66.29,320193.0,452020,45,45202030
1,2006-03-09,AAPL,037833100,APPLE INC,,,,,,848612000.0,28534000.0,1.96,63.93,66.47,63.81,65.98,320193.0,452020,45,45202030
1,2006-03-10,AAPL,037833100,APPLE INC,,,,,,848612000.0,37248180.0,1.96,63.19,64.49,62.45,64.05,320193.0,452020,45,45202030
1,2006-03-13,AAPL,037833100,APPLE INC,,,,,,848612000.0,30752320.0,1.96,65.68,66.28,64.79,65.05,320193.0,452020,45,45202030
1,2006-03-14,AAPL,037833100,APPLE INC,,,,,,848612000.0,22925430.0,1.96,67.32,67.32,65.5,65.77,320193.0,452020,45,45202030
1,2006-03-15,AAPL,037833100,APPLE INC,,,,,,851679000.0,31852970.0,1.96,66.23,68.04,65.52,67.71,320193.0,452020,45,45202030
1,2006-03-16,AAPL,037833100,APPLE INC,,,,,,851679000.0,26750580.0,1.96,64.31,66.9,64.3,66.85,320193.0,452020,45,45202030
1,2006-03-17,AAPL,037833100,APPLE INC,,,,,,851679000.0,28996640.0,1.96,64.66,65.54,64.11,64.75,320193.0,452020,45,45202030
1,2006-03-20,AAPL,037833100,APPLE INC,,,,,,851679000.0,21616390.0,1.96,63.99,65.46,63.87,65.22,320193.0,452020,45,45202030
1,2006-03-21,AAPL,037833100,APPLE INC,,,,,,851679000.0,47975380.0,1.96,61.81,64.34,61.39,64.29,320193.0,452020,45,45202030
1,2006-03-22,AAPL,037833100,APPLE INC,,,,,,851679000.0,48060040.0,1.96,61.67,63.25,61.27,62.155,320193.0,452020,45,45202030
1,2006-03-23,AAPL,037833100,APPLE INC,,,,,,851679000.0,50940100.0,1.96,60.16,61.9,59.61,61.82,320193.0,452020,45,45202030
1,2006-03-24,AAPL,037833100,APPLE INC,,,,,,851679000.0,38281340.0,1.96,59.96,60.94,59.03,60.25,320193.0,452020,45,45202030
1,2006-03-27,AAPL,037833100,APPLE INC,,,,,,851679000.0,39570770.0,1.96,59.51,61.38,59.4,60.335,320193.0,452020,45,45202030
1,2006-03-28,AAPL,037833100,APPLE INC,,,,,,851679000.0,48933890.0,1.96,58.71,60.14,58.25,59.63,320193.0,452020,45,45202030
1,2006-03-29,AAPL,037833100,APPLE INC,,,,,,851679000.0,83798980.0,1.96,62.33,62.52,57.67,59.19,320193.0,452020,45,45202030
1,2006-03-30,AAPL,037833100,APPLE INC,,,,,,851679000.0,49662880.0,1.96,62.75,63.3,61.53,62.86,320193.0,452020,45,45202030
1,2006-03-31,AAPL,037833100,APPLE INC,,,,,,851679000.0,29112820.0,1.96,62.72,63.61,62.24,63.25,320193.0,452020,45,45202030
1,2006-04-03,AAPL,037833100,APPLE INC,,,,,,851679000.0,29133490.0,1.96,62.65,64.12,62.61,63.65,320193.0,452020,45,45202030
1,2006-04-04,AAPL,037833100,APPLE INC,,,,,,851679000.0,33280880.0,1.96,61.17,62.22,61.05,62.1,320193.0,452020,45,45202030
1,2006-04-05,AAPL,037833100,APPLE INC,,,,,,851679000.0,79723040.0,1.96,67.21,67.21,64.15,64.715,320193.0,452020,45,45202030
1,2006-04-06,AAPL,037833100,APPLE INC,,,,,,851679000.0,94979360.0,1.96,71.24,72.05,68.2,68.295,320193.0,452020,45,45202030
1,2006-04-07,AAPL,037833100,APPLE INC,,,,,,851679000.0,55183000.0,1.96,69.79,71.21,68.47,70.93,320193.0,452020,45,45202030
1,2006-04-10,AAPL,037833100,APPLE INC,,,,,,851679000.0,32263020.0,1.96,68.67,70.93,68.45,70.29,320193.0,452020,45,45202030
1,2006-04-11,AAPL,037833100,APPLE INC,,,,,,851679000.0,33541650.0,1.96,67.99,69.3,67.07,68.99,320193.0,452020,45,45202030
1,2006-04-12,AAPL,037833100,APPLE INC,,,,,,851679000.0,26412310.0,1.96,66.71,68.1738,66.3,68.01,320193.0,452020,45,45202030
1,2006-04-13,AAPL,037833100,APPLE INC,,,,,,851679000.0,26236760.0,1.96,66.469,67.44,65.81,66.34,320193.0,452020,45,45202030
1,2006-04-17,AAPL,037833100,APPLE INC,,,,,,851679000.0,25767050.0,1.96,64.811,66.84,64.35,66.51,320193.0,452020,45,45202030
1,2006-04-18,AAPL,037833100,APPLE INC,,,,,,851679000.0,28353680.0,1.96,66.22,66.4737,64.79,65.045,320193.0,452020,45,45202030
1,2006-04-19,AAPL,037833100,APPLE INC,,,,,,851679000.0,38298210.0,1.96,65.65,67.0,65.47,66.82,320193.0,452020,45,45202030
1,2006-04-20,AAPL,037833100,APPLE INC,,,,,,851679000.0,59518330.0,2.13,67.63,70.0,66.2,69.51,320193.0,452020,45,45202030
1,2006-04-21,AAPL,037833100,APPLE INC,,,,,,849188000.0,28174900.0,2.13,67.04,68.64,66.47,68.19,320193.0,452020,45,45202030
1,2006-04-24,AAPL,037833100,APPLE INC,,,,,,849188000.0,25245810.0,2.13,65.75,66.92,65.5,66.85,320193.0,452020,45,45202030
1,2006-04-25,AAPL,037833100,APPLE INC,,,,,,849188000.0,18875780.0,2.13,66.17,66.59,65.56,65.96,320193.0,452020,45,45202030
1,2006-04-26,AAPL,037833100,APPLE INC,,,,,,849188000.0,25385260.0,2.13,68.15,68.28,66.4,66.65,320193.0,452020,45,45202030
1,2006-04-27,AAPL,037833100,APPLE INC,,,,,,849188000.0,30208930.0,2.13,69.36,69.86,67.35,67.73,320193.0,452020,45,45202030
1,2006-04-28,AAPL,037833100,APPLE INC,,,,,,849188000.0,27106140.0,2.13,70.39,71.3,69.2,69.375,320193.0,452020,45,45202030
1,2006-05-01,AAPL,037833100,APPLE INC,,,,,,849188000.0,26791030.0,2.13,69.6,71.54,69.16,70.77,320193.0,452020,45,45202030
1,2006-05-02,AAPL,037833100,APPLE INC,,,,,,849188000.0,27536230.0,2.13,71.62,71.98,70.11,70.15,320193.0,452020,45,45202030
1,2006-05-03,AAPL,037833100,APPLE INC,,,,,,849188000.0,24527060.0,2.13,71.14,71.95,70.18,71.83,320193.0,452020,45,45202030
1,2006-05-04,AAPL,037833100,APPLE INC,,,,,,849188000.0,30727400.0,2.13,71.13,72.89,70.46,71.22,320193.0,452020,45,45202030
1,2006-05-05,AAPL,037833100,APPLE INC,,,,,,850508000.0,20103650.0,2.09,71.89,72.25,71.15,71.86,320193.0,452020,45,45202030
1,2006-05-08,AAPL,037833100,APPLE INC,,,,,,850508000.0,21239310.0,2.09,71.89,73.8,71.72,72.99,320193.0,452020,45,45202030
1,2006-05-09,AAPL,037833100,APPLE INC,,,,,,850508000.0,18981990.0,2.09,71.03,72.56,70.62,71.825,320193.0,452020,45,45202030
1,2006-05-10,AAPL,037833100,APPLE INC,,,,,,850508000.0,16424390.0,2.09,70.6,71.33,69.61,71.29,320193.0,452020,45,45202030
1,2006-05-11,AAPL,037833100,APPLE INC,,,,,,850508000.0,28939300.0,2.09,68.15,70.84,67.55,70.795,320193.0,452020,45,45202030
1,2006-05-12,AAPL,037833100,APPLE INC,,,,,,850508000.0,22920140.0,2.09,67.7,68.69,66.86,67.85,320193.0,452020,45,45202030
1,2006-05-15,AAPL,037833100,APPLE INC,,,,,,850508000.0,18890250.0,2.09,67.79,68.38,67.12,67.37,320193.0,452020,45,45202030
1,2006-05-16,AAPL,037833100,APPLE INC,,,,,,850508000.0,33450760.0,2.09,64.98,68.25,64.75,68.1,320193.0,452020,45,45202030
1,2006-05-17,AAPL,037833100,APPLE INC,,,,,,850508000.0,26438990.0,2.09,65.26,65.7,64.07,64.705,320193.0,452020,45,45202030
1,2006-05-18,AAPL,037833100,APPLE INC,,,,,,850508000.0,23506880.0,2.09,63.18,66.26,63.12,65.68,320193.0,452020,45,45202030
1,2006-05-19,AAPL,037833100,APPLE INC,,,,,,850508000.0,35207430.0,2.09,64.51,64.88,62.82,63.26,320193.0,452020,45,45202030
1,2006-05-22,AAPL,037833100,APPLE INC,,,,,,850508000.0,25654970.0,2.09,63.38,63.99,62.77,63.87,320193.0,452020,45,45202030
1,2006-05-23,AAPL,037833100,APPLE INC,,,,,,850508000.0,24797810.0,2.09,63.15,65.19,63.0,64.86,320193.0,452020,45,45202030
1,2006-05-24,AAPL,037833100,APPLE INC,,,,,,850508000.0,32714260.0,2.09,63.34,63.65,61.56,62.99,320193.0,452020,45,45202030
1,2006-05-25,AAPL,037833100,APPLE INC,,,,,,850508000.0,16548590.0,2.09,64.33,64.45,63.29,64.26,320193.0,452020,45,45202030
1,2006-05-26,AAPL,037833100,APPLE INC,,,,,,850508000.0,15461220.0,2.09,63.549,64.56,63.14,64.31,320193.0,452020,45,45202030
1,2006-05-30,AAPL,037833100,APPLE INC,,,,,,850508000.0,20105550.0,2.09,61.22,63.3,61.2187,63.29,320193.0,452020,45,45202030
1,2006-05-31,AAPL,037833100,APPLE INC,,,,,,850508000.0,45735960.0,2.09,59.77,61.79,58.69,61.755,320193.0,452020,45,45202030
1,2006-06-01,AAPL,037833100,APPLE INC,,,,,,850508000.0,33658190.0,2.09,62.17,62.28,59.52,59.865,320193.0,452020,45,45202030
1,2006-06-02,AAPL,037833100,APPLE INC,,,,,,850508000.0,24488410.0,2.09,61.66,63.1,60.88,62.99,320193.0,452020,45,45202030
1,2006-06-05,AAPL,037833100,APPLE INC,,,,,,850508000.0,21629900.0,2.09,60.0,61.15,59.97,61.15,320193.0,452020,45,45202030
1,2006-06-06,AAPL,037833100,APPLE INC,,,,,,850508000.0,25929810.0,2.09,59.723,60.63,58.91,60.22,320193.0,452020,45,45202030
1,2006-06-07,AAPL,037833100,APPLE INC,,,,,,850508000.0,26757910.0,2.09,58.565,60.4,58.35,60.1,320193.0,452020,45,45202030
1,2006-06-08,AAPL,037833100,APPLE INC,,,,,,850508000.0,49890120.0,2.09,60.76,60.93,57.15,58.47,320193.0,452020,45,45202030
1,2006-06-09,AAPL,037833100,APPLE INC,,,,,,850508000.0,27706680.0,2.09,59.24,61.56,59.1,61.18,320193.0,452020,45,45202030
1,2006-06-12,AAPL,037833100,APPLE INC,,,,,,850508000.0,25624850.0,2.09,57.0,59.73,56.96,59.39,320193.0,452020,45,45202030
1,2006-06-13,AAPL,037833100,APPLE INC,,,,,,850508000.0,38557900.0,2.09,58.33,59.1,57.36,57.61,320193.0,452020,45,45202030
1,2006-06-14,AAPL,037833100,APPLE INC,,,,,,850508000.0,31349770.0,2.09,57.61,58.78,56.69,58.28,320193.0,452020,45,45202030
